CustomerID,Plan,AcquisitionSource,MRR,SignupDate,CancelDate,Status,TenureMonths,IsDiscount,LTV
CUST1502,Basic,Referral,29,9/23/2023,,Active,29,0,841
CUST1503,Pro,Free Trial,79,7/30/2023,,Active,29,1,2291
CUST1504,Enterprise,Organic,199,10/25/2023,,Active,13,0,2587
CUST1505,Pro,Organic,79,6/8/2023,,Active,28,0,2212
CUST1506,Pro,Organic,79,10/22/2022,,Active,7,0,553
CUST1507,Basic,Paid Ad,29,1/26/2023,12/22/2023,Churned,11,0,319
CUST1508,Pro,Paid Ad,79,7/20/2023,4/15/2024,Churned,9,0,711
CUST1509,Pro,Paid Ad,79,7/27/2022,,Active,30,0,2370
CUST1510,Basic,Free Trial,29,3/30/2023,,Active,26,1,754
CUST1511,Basic,Paid Ad,29,12/23/2023,,Active,17,0,493
CUST1512,Pro,Paid Ad,79,8/26/2023,,Active,25,0,1975
CUST1513,Basic,Paid Ad,29,7/21/2022,,Active,12,0,348
CUST1514,Enterprise,Referral,199,10/29/2022,,Active,27,0,5373
CUST1515,Pro,Referral,79,3/18/2022,9/14/2022,Churned,6,0,474
CUST1516,Basic,Paid Ad,29,6/11/2023,8/10/2023,Churned,2,0,58
CUST1517,Pro,Organic,79,3/15/2023,,Active,14,0,1106
CUST1518,Basic,Organic,29,5/14/2022,2/8/2023,Churned,9,0,261
CUST1519,Basic,Direct Sales,29,1/6/2022,6/5/2022,Churned,5,0,145
CUST1520,Basic,Paid Ad,29,2/10/2022,1/6/2023,Churned,11,0,319
CUST1521,Basic,Direct Sales,29,9/4/2023,6/30/2024,Churned,10,0,290
CUST1522,Basic,Paid Ad,29,5/18/2023,,Active,23,0,667
CUST1523,Pro,Referral,79,1/2/2023,11/28/2023,Churned,11,0,869
CUST1524,Basic,Paid Ad,29,6/23/2023,12/20/2023,Churned,6,0,174
CUST1525,Basic,Organic,29,6/18/2023,11/9/2024,Churned,17,0,493
CUST1526,Basic,Paid Ad,29,6/13/2022,,Active,23,0,667
CUST1527,Basic,Organic,29,2/18/2023,10/16/2023,Churned,8,0,232
CUST1528,Pro,Direct Sales,79,8/7/2022,,Active,16,0,1264
CUST1529,Pro,Organic,79,1/5/2023,,Active,30,0,2370
CUST1530,Basic,Direct Sales,29,9/26/2023,,Active,23,0,667
CUST1531,Basic,Organic,29,10/27/2023,10/21/2024,Churned,12,0,348
CUST1532,Pro,Referral,79,4/2/2023,11/28/2023,Churned,8,0,632
CUST1533,Pro,Organic,79,2/10/2022,,Active,16,0,1264
CUST1534,Basic,Direct Sales,29,1/26/2023,,Active,9,0,261
CUST1535,Basic,Referral,29,1/31/2023,11/27/2023,Churned,10,0,290
CUST1536,Pro,Referral,79,1/26/2022,,Active,30,0,2370
CUST1537,Basic,Organic,29,1/19/2023,,Active,22,0,638
CUST1538,Pro,Free Trial,79,4/2/2023,,Active,15,1,1185
CUST1539,Enterprise,Organic,199,10/30/2023,,Active,22,0,4378
CUST1540,Basic,Direct Sales,29,3/26/2022,,Active,11,0,319
CUST1541,Pro,Free Trial,79,7/5/2023,,Active,26,1,2054
CUST1542,Basic,Referral,29,3/9/2022,10/5/2022,Churned,7,0,203
CUST1543,Pro,Referral,79,12/3/2023,,Active,9,0,711
CUST1544,Basic,Organic,29,7/30/2022,,Active,28,0,812
CUST1545,Pro,Organic,79,3/22/2023,,Active,8,0,632
CUST1546,Basic,Direct Sales,29,12/4/2023,2/26/2025,Churned,15,0,435
CUST1547,Basic,Free Trial,29,12/6/2022,3/6/2023,Churned,3,1,87
CUST1548,Basic,Referral,29,2/25/2022,11/22/2022,Churned,9,0,261
CUST1549,Enterprise,Organic,199,7/26/2023,3/22/2024,Churned,8,0,1592
CUST1550,Basic,Paid Ad,29,9/22/2022,,Active,20,0,580
CUST1551,Basic,Referral,29,10/8/2023,,Active,16,0,464
CUST1552,Enterprise,Paid Ad,199,1/18/2022,,Active,9,0,1791
CUST1553,Basic,Paid Ad,29,7/2/2023,9/30/2023,Churned,3,0,87
CUST1554,Pro,Organic,79,8/23/2023,11/21/2023,Churned,3,0,237
CUST1555,Pro,Referral,79,1/2/2023,,Active,9,0,711
CUST1556,Pro,Organic,79,10/24/2022,,Active,15,0,1185
CUST1557,Pro,Organic,79,9/14/2023,12/7/2024,Churned,15,0,1185
CUST1558,Basic,Free Trial,29,1/26/2023,2/25/2023,Churned,1,1,29
CUST1559,Pro,Organic,79,5/1/2023,12/27/2023,Churned,8,0,632
CUST1560,Basic,Organic,29,5/20/2022,,Active,23,0,667
CUST1561,Basic,Organic,29,10/30/2022,,Active,10,0,290
CUST1562,Basic,Paid Ad,29,11/2/2022,,Active,29,0,841
CUST1563,Pro,Referral,79,10/26/2023,,Active,6,0,474
CUST1564,Pro,Organic,79,7/21/2023,,Active,10,0,790
CUST1565,Enterprise,Free Trial,199,5/7/2022,6/1/2023,Churned,13,1,2587
CUST1566,Pro,Free Trial,79,7/5/2023,,Active,8,1,632
CUST1567,Enterprise,Paid Ad,199,11/9/2022,,Active,29,0,5771
CUST1568,Basic,Referral,29,12/19/2022,5/12/2024,Churned,17,0,493
CUST1569,Pro,Referral,79,5/26/2022,1/21/2023,Churned,8,0,632
CUST1570,Pro,Organic,79,9/24/2023,,Active,12,0,948
CUST1571,Basic,Direct Sales,29,4/28/2022,6/27/2022,Churned,2,0,58
CUST1572,Pro,Paid Ad,79,7/17/2023,,Active,23,0,1817
CUST1573,Basic,Paid Ad,29,3/16/2022,6/14/2022,Churned,3,0,87
CUST1574,Enterprise,Referral,199,9/14/2022,1/7/2024,Churned,16,0,3184
CUST1575,Pro,Paid Ad,79,12/5/2022,,Active,27,0,2133
CUST1576,Pro,Organic,79,11/3/2023,8/29/2024,Churned,10,0,790
CUST1577,Pro,Paid Ad,79,9/27/2023,4/24/2024,Churned,7,0,553
CUST1578,Basic,Referral,29,11/22/2022,,Active,16,0,464
CUST1579,Enterprise,Organic,199,9/24/2023,,Active,28,0,5572
CUST1580,Pro,Organic,79,8/22/2023,8/16/2024,Churned,12,0,948
CUST1581,Basic,Organic,29,11/20/2022,,Active,11,0,319
CUST1582,Basic,Paid Ad,29,1/5/2022,9/2/2022,Churned,8,0,232
CUST1583,Basic,Paid Ad,29,12/31/2023,,Active,19,0,551
CUST1584,Enterprise,Organic,199,10/11/2022,,Active,10,0,1990
CUST1585,Pro,Paid Ad,79,11/27/2023,,Active,21,0,1659
CUST1586,Pro,Organic,79,4/19/2023,,Active,30,0,2370
CUST1587,Basic,Organic,29,11/9/2022,,Active,9,0,261
CUST1588,Basic,Organic,29,6/29/2022,,Active,8,0,232
CUST1589,Pro,Free Trial,79,10/15/2022,,Active,10,1,790
CUST1590,Pro,Referral,79,7/6/2023,10/4/2023,Churned,3,0,237
CUST1591,Basic,Organic,29,3/19/2022,,Active,22,0,638
CUST1592,Basic,Organic,29,10/9/2023,11/2/2024,Churned,13,0,377
CUST1593,Pro,Paid Ad,79,8/28/2023,10/27/2023,Churned,2,0,158
CUST1594,Basic,Paid Ad,29,7/19/2023,1/9/2025,Churned,18,0,522
CUST1595,Pro,Free Trial,79,4/29/2023,,Active,10,1,790
CUST1596,Basic,Direct Sales,29,1/10/2023,11/6/2023,Churned,10,0,290
CUST1597,Enterprise,Paid Ad,199,5/18/2022,,Active,22,0,4378
CUST1598,Basic,Paid Ad,29,4/3/2022,8/26/2023,Churned,17,0,493
CUST1599,Enterprise,Free Trial,199,1/11/2022,,Active,25,1,4975
CUST1600,Basic,Paid Ad,29,12/2/2023,4/25/2025,Churned,17,0,493
CUST1601,Pro,Paid Ad,79,5/24/2022,,Active,11,0,869
CUST1602,Basic,Free Trial,29,8/3/2023,,Active,27,1,783
CUST1603,Pro,Free Trial,79,5/30/2022,,Active,21,1,1659
CUST1604,Enterprise,Referral,199,1/3/2023,4/27/2024,Churned,16,0,3184
CUST1605,Basic,Referral,29,8/26/2022,8/21/2023,Churned,12,0,348
CUST1606,Basic,Referral,29,8/28/2022,3/26/2023,Churned,7,0,203
CUST1607,Basic,Referral,29,6/15/2023,,Active,17,0,493
CUST1608,Basic,Organic,29,2/2/2023,,Active,20,0,580
CUST1609,Basic,Organic,29,2/17/2022,1/13/2023,Churned,11,0,319
CUST1610,Pro,Referral,79,4/16/2022,,Active,22,0,1738
CUST1611,Pro,Organic,79,10/11/2023,,Active,29,0,2291
CUST1612,Basic,Organic,29,9/27/2022,,Active,24,0,696
CUST1613,Basic,Free Trial,29,6/28/2022,7/23/2023,Churned,13,1,377
CUST1614,Basic,Paid Ad,29,1/10/2023,,Active,8,0,232
CUST1615,Basic,Organic,29,6/14/2023,2/9/2024,Churned,8,0,232
CUST1616,Pro,Referral,79,6/13/2023,,Active,17,0,1343
CUST1617,Basic,Organic,29,5/14/2023,,Active,25,0,725
CUST1618,Basic,Organic,29,1/7/2022,,Active,10,0,290
CUST1619,Basic,Direct Sales,29,3/27/2023,6/25/2023,Churned,3,0,87
CUST1620,Pro,Referral,79,6/11/2023,,Active,12,0,948
CUST1621,Basic,Paid Ad,29,6/3/2022,5/29/2023,Churned,12,0,348
CUST1622,Pro,Referral,79,9/9/2023,,Active,9,0,711
CUST1623,Pro,Organic,79,11/8/2023,10/3/2024,Churned,11,0,869
CUST1624,Pro,Paid Ad,79,4/27/2022,,Active,21,0,1659
CUST1625,Enterprise,Referral,199,5/6/2023,,Active,11,0,2189
CUST1626,Pro,Organic,79,10/25/2023,,Active,6,0,474
CUST1627,Pro,Organic,79,9/7/2022,3/6/2023,Churned,6,0,474
CUST1628,Basic,Organic,29,5/18/2022,,Active,7,0,203
CUST1629,Pro,Organic,79,8/10/2023,2/6/2024,Churned,6,0,474
CUST1630,Basic,Free Trial,29,9/22/2022,,Active,22,1,638
CUST1631,Basic,Paid Ad,29,2/20/2023,,Active,24,0,696
CUST1632,Basic,Organic,29,10/15/2023,8/10/2024,Churned,10,0,290
CUST1633,Pro,Organic,79,3/29/2022,7/22/2023,Churned,16,0,1264
CUST1634,Basic,Referral,29,5/9/2023,7/2/2024,Churned,14,0,406
CUST1635,Pro,Referral,79,9/8/2023,3/6/2024,Churned,6,0,474
CUST1636,Basic,Organic,29,10/1/2023,,Active,14,0,406
CUST1637,Pro,Paid Ad,79,6/21/2022,,Active,16,0,1264
CUST1638,Pro,Free Trial,79,4/10/2023,,Active,8,1,632
CUST1639,Pro,Paid Ad,79,8/24/2022,,Active,10,0,790
CUST1640,Basic,Free Trial,29,4/22/2022,9/14/2023,Churned,17,1,493
CUST1641,Basic,Organic,29,6/1/2023,,Active,10,0,290
CUST1642,Enterprise,Free Trial,199,9/13/2023,1/5/2025,Churned,16,1,3184
CUST1643,Basic,Organic,29,9/22/2023,,Active,23,0,667
CUST1644,Basic,Free Trial,29,5/31/2023,,Active,8,1,232
CUST1645,Enterprise,Organic,199,5/9/2023,,Active,25,0,4975
CUST1646,Basic,Free Trial,29,7/7/2023,,Active,30,1,870
CUST1647,Basic,Paid Ad,29,11/26/2023,,Active,22,0,638
CUST1648,Enterprise,Organic,199,3/7/2023,,Active,7,0,1393
CUST1649,Pro,Organic,79,12/16/2023,,Active,13,0,1027
CUST1650,Basic,Free Trial,29,5/9/2023,,Active,18,1,522
CUST1651,Basic,Direct Sales,29,12/25/2022,,Active,29,0,841
CUST1652,Pro,Paid Ad,79,12/15/2023,,Active,19,0,1501
CUST1653,Basic,Paid Ad,29,5/18/2022,1/13/2023,Churned,8,0,232
CUST1654,Basic,Organic,29,3/27/2022,9/18/2023,Churned,18,0,522
CUST1655,Basic,Paid Ad,29,2/23/2023,3/25/2023,Churned,1,0,29
CUST1656,Pro,Referral,79,12/28/2023,,Active,6,0,474
CUST1657,Pro,Organic,79,8/15/2023,,Active,22,0,1738
CUST1658,Basic,Referral,29,1/8/2022,8/6/2022,Churned,7,0,203
CUST1659,Basic,Organic,29,12/6/2023,,Active,19,0,551
CUST1660,Pro,Free Trial,79,1/6/2023,3/1/2024,Churned,14,1,1106
CUST1661,Pro,Organic,79,10/30/2023,,Active,14,0,1106
CUST1662,Pro,Referral,79,7/3/2023,,Active,17,0,1343
CUST1663,Pro,Free Trial,79,9/19/2023,,Active,27,1,2133
CUST1664,Pro,Paid Ad,79,2/11/2023,,Active,19,0,1501
CUST1665,Basic,Referral,29,7/20/2023,,Active,21,0,609
CUST1666,Pro,Referral,79,7/3/2022,,Active,23,0,1817
CUST1667,Basic,Organic,29,5/11/2023,3/6/2024,Churned,10,0,290
CUST1668,Enterprise,Referral,199,8/15/2023,,Active,28,0,5572
CUST1669,Enterprise,Free Trial,199,2/12/2023,,Active,27,1,5373
CUST1670,Pro,Referral,79,5/2/2022,,Active,20,0,1580
CUST1671,Enterprise,Referral,199,12/18/2023,,Active,9,0,1791
CUST1672,Pro,Organic,79,8/8/2022,,Active,16,0,1264
CUST1673,Basic,Referral,29,7/18/2023,,Active,27,0,783
CUST1674,Basic,Organic,29,12/25/2023,1/18/2025,Churned,13,0,377
CUST1675,Basic,Organic,29,10/14/2023,1/12/2024,Churned,3,0,87
CUST1676,Basic,Paid Ad,29,5/29/2022,,Active,25,0,725
CUST1677,Enterprise,Paid Ad,199,3/22/2023,12/17/2023,Churned,9,0,1791
CUST1678,Basic,Organic,29,8/16/2022,10/15/2022,Churned,2,0,58
CUST1679,Pro,Paid Ad,79,1/29/2023,,Active,18,0,1422
CUST1680,Pro,Referral,79,9/21/2023,,Active,15,0,1185
CUST1681,Pro,Organic,79,12/30/2023,,Active,7,0,553
CUST1682,Pro,Organic,79,6/29/2022,,Active,20,0,1580
CUST1683,Enterprise,Referral,199,1/11/2022,,Active,27,0,5373
CUST1684,Basic,Organic,29,6/15/2023,8/14/2023,Churned,2,0,58
CUST1685,Basic,Referral,29,9/6/2023,,Active,28,0,812
CUST1686,Basic,Referral,29,8/26/2022,,Active,27,0,783
CUST1687,Basic,Referral,29,2/6/2022,3/8/2022,Churned,1,0,29
CUST1688,Pro,Free Trial,79,6/11/2022,3/8/2023,Churned,9,1,711
CUST1689,Pro,Organic,79,2/14/2023,,Active,18,0,1422
CUST1690,Basic,Referral,29,2/20/2023,,Active,22,0,638
CUST1691,Basic,Paid Ad,29,1/16/2022,,Active,8,0,232
CUST1692,Basic,Organic,29,4/3/2022,,Active,29,0,841
CUST1693,Basic,Free Trial,29,7/27/2023,,Active,17,1,493
CUST1694,Basic,Referral,29,12/22/2022,,Active,14,0,406
CUST1695,Basic,Referral,29,8/20/2022,,Active,12,0,348
CUST1696,Basic,Free Trial,29,4/11/2023,,Active,24,1,696
CUST1697,Enterprise,Paid Ad,199,1/5/2022,,Active,19,0,3781
CUST1698,Enterprise,Direct Sales,199,6/3/2023,,Active,8,0,1592
CUST1699,Pro,Free Trial,79,5/31/2023,,Active,9,1,711
CUST1700,Basic,Referral,29,6/10/2023,,Active,23,0,667
CUST1701,Basic,Organic,29,8/12/2023,11/4/2024,Churned,15,0,435
CUST1702,Enterprise,Paid Ad,199,1/22/2023,,Active,30,0,5970
CUST1703,Pro,Free Trial,79,9/7/2022,,Active,30,1,2370
CUST1704,Enterprise,Direct Sales,199,4/15/2023,,Active,24,0,4776
CUST1705,Basic,Organic,29,1/29/2022,,Active,14,0,406
CUST1706,Basic,Organic,29,3/11/2022,11/6/2022,Churned,8,0,232
CUST1707,Basic,Paid Ad,29,11/25/2023,,Active,16,0,464
CUST1708,Pro,Referral,79,2/27/2023,,Active,22,0,1738
CUST1709,Basic,Referral,29,7/3/2023,3/29/2024,Churned,9,0,261
CUST1710,Basic,Organic,29,9/12/2022,10/7/2023,Churned,13,0,377
CUST1711,Pro,Referral,79,11/21/2023,,Active,16,0,1264
CUST1712,Pro,Organic,79,3/19/2022,,Active,11,0,869
CUST1713,Pro,Referral,79,5/3/2023,,Active,12,0,948
CUST1714,Pro,Referral,79,8/11/2023,,Active,29,0,2291
CUST1715,Enterprise,Referral,199,12/1/2023,,Active,12,0,2388
CUST1716,Pro,Direct Sales,79,5/26/2023,,Active,13,0,1027
CUST1717,Pro,Paid Ad,79,9/5/2022,,Active,12,0,948
CUST1718,Pro,Paid Ad,79,8/23/2022,4/20/2023,Churned,8,0,632
CUST1719,Basic,Referral,29,9/26/2023,1/24/2024,Churned,4,0,116
CUST1720,Enterprise,Direct Sales,199,5/3/2022,,Active,27,0,5373
CUST1721,Basic,Paid Ad,29,11/11/2023,,Active,6,0,174
CUST1722,Basic,Direct Sales,29,7/9/2023,,Active,21,0,609
CUST1723,Enterprise,Referral,199,1/16/2023,,Active,21,0,4179
CUST1724,Pro,Referral,79,8/12/2023,,Active,21,0,1659
CUST1725,Pro,Organic,79,7/7/2022,,Active,22,0,1738
CUST1726,Basic,Referral,29,10/14/2022,3/13/2023,Churned,5,0,145
CUST1727,Pro,Paid Ad,79,2/25/2022,,Active,19,0,1501
CUST1728,Enterprise,Organic,199,5/5/2023,,Active,7,0,1393
CUST1729,Pro,Referral,79,5/30/2023,,Active,27,0,2133
CUST1730,Pro,Referral,79,6/28/2022,,Active,9,0,711
CUST1731,Basic,Organic,29,12/17/2023,,Active,16,0,464
CUST1732,Pro,Referral,79,12/7/2023,7/4/2024,Churned,7,0,553
CUST1733,Basic,Referral,29,1/24/2023,,Active,16,0,464
CUST1734,Basic,Referral,29,1/6/2023,,Active,14,0,406
CUST1735,Pro,Organic,79,7/11/2022,,Active,13,0,1027
CUST1736,Basic,Free Trial,29,10/3/2022,,Active,25,1,725
CUST1737,Pro,Referral,79,12/18/2022,,Active,21,0,1659
CUST1738,Pro,Free Trial,79,3/11/2023,3/5/2024,Churned,12,1,948
CUST1739,Enterprise,Paid Ad,199,1/9/2023,,Active,14,0,2786
CUST1740,Basic,Paid Ad,29,4/7/2023,9/4/2023,Churned,5,0,145
CUST1741,Basic,Referral,29,8/13/2023,,Active,9,0,261
CUST1742,Basic,Direct Sales,29,10/4/2022,,Active,23,0,667
CUST1743,Pro,Referral,79,3/19/2023,,Active,12,0,948
CUST1744,Basic,Organic,29,5/30/2022,,Active,29,0,841
CUST1745,Basic,Paid Ad,29,6/3/2022,,Active,6,0,174
CUST1746,Basic,Referral,29,6/30/2022,,Active,10,0,290
CUST1747,Enterprise,Free Trial,199,10/8/2023,,Active,29,1,5771
CUST1748,Pro,Organic,79,11/20/2022,,Active,15,0,1185
CUST1749,Enterprise,Free Trial,199,9/14/2022,,Active,24,1,4776
CUST1750,Basic,Referral,29,2/18/2022,8/17/2022,Churned,6,0,174
CUST1751,Basic,Free Trial,29,3/3/2022,11/28/2022,Churned,9,1,261
CUST1752,Enterprise,Organic,199,5/3/2023,,Active,9,0,1791
CUST1753,Enterprise,Referral,199,4/6/2023,,Active,14,0,2786
CUST1754,Enterprise,Paid Ad,199,1/5/2023,,Active,23,0,4577
CUST1755,Pro,Organic,79,9/21/2022,,Active,19,0,1501
CUST1756,Basic,Organic,29,5/5/2022,12/1/2022,Churned,7,0,203
CUST1757,Enterprise,Free Trial,199,8/14/2023,,Active,26,1,5174
CUST1758,Enterprise,Direct Sales,199,7/6/2023,,Active,30,0,5970
CUST1759,Basic,Paid Ad,29,10/19/2022,3/12/2024,Churned,17,0,493
CUST1760,Basic,Organic,29,5/15/2023,,Active,20,0,580
CUST1761,Basic,Paid Ad,29,3/22/2022,1/16/2023,Churned,10,0,290
CUST1762,Basic,Organic,29,4/20/2023,,Active,10,0,290
CUST1763,Basic,Organic,29,6/21/2022,,Active,16,0,464
CUST1764,Enterprise,Free Trial,199,3/8/2023,,Active,24,1,4776
CUST1765,Enterprise,Paid Ad,199,2/19/2023,,Active,8,0,1592
CUST1766,Basic,Free Trial,29,3/23/2022,11/18/2022,Churned,8,1,232
CUST1767,Basic,Organic,29,11/18/2022,9/14/2023,Churned,10,0,290
CUST1768,Basic,Organic,29,12/29/2023,1/22/2025,Churned,13,0,377
CUST1769,Basic,Paid Ad,29,10/5/2022,,Active,30,0,870
CUST1770,Pro,Organic,79,1/7/2023,,Active,22,0,1738
CUST1771,Basic,Free Trial,29,4/7/2023,,Active,11,1,319
CUST1772,Basic,Paid Ad,29,1/24/2022,9/21/2022,Churned,8,0,232
CUST1773,Enterprise,Organic,199,11/9/2023,,Active,29,0,5771
CUST1774,Basic,Paid Ad,29,12/19/2023,,Active,12,0,348
CUST1775,Basic,Referral,29,6/20/2022,10/18/2022,Churned,4,0,116
CUST1776,Pro,Organic,79,3/7/2022,,Active,21,0,1659
CUST1777,Pro,Paid Ad,79,7/16/2023,8/9/2024,Churned,13,0,1027
CUST1778,Basic,Referral,29,6/21/2023,,Active,8,0,232
CUST1779,Basic,Paid Ad,29,4/17/2022,9/14/2022,Churned,5,0,145
CUST1780,Basic,Paid Ad,29,3/28/2022,,Active,18,0,522
CUST1781,Basic,Free Trial,29,11/13/2022,9/9/2023,Churned,10,1,290
CUST1782,Basic,Paid Ad,29,3/30/2023,,Active,10,0,290
CUST1783,Basic,Referral,29,6/24/2023,,Active,6,0,174
CUST1784,Pro,Referral,79,2/5/2022,,Active,16,0,1264
CUST1785,Pro,Free Trial,79,5/3/2023,,Active,23,1,1817
CUST1786,Basic,Paid Ad,29,10/6/2022,,Active,10,0,290
CUST1787,Pro,Direct Sales,79,12/16/2023,,Active,24,0,1896
CUST1788,Enterprise,Paid Ad,199,9/4/2023,,Active,29,0,5771
CUST1789,Basic,Paid Ad,29,10/14/2023,,Active,19,0,551
CUST1790,Pro,Paid Ad,79,6/21/2023,,Active,23,0,1817
CUST1791,Basic,Free Trial,29,11/14/2022,,Active,21,1,609
CUST1792,Basic,Free Trial,29,7/7/2023,10/5/2023,Churned,3,1,87
CUST1793,Basic,Paid Ad,29,3/29/2023,5/22/2024,Churned,14,0,406
CUST1794,Basic,Free Trial,29,9/24/2022,10/24/2022,Churned,1,1,29
CUST1795,Basic,Organic,29,1/1/2022,,Active,30,0,870
CUST1796,Enterprise,Organic,199,5/20/2022,,Active,21,0,4179
CUST1797,Pro,Referral,79,7/2/2023,10/24/2024,Churned,16,0,1264
CUST1798,Basic,Referral,29,5/4/2023,6/27/2024,Churned,14,0,406
CUST1799,Basic,Referral,29,10/27/2022,,Active,6,0,174
CUST1800,Basic,Referral,29,7/16/2023,9/8/2024,Churned,14,0,406
CUST1801,Basic,Referral,29,7/29/2023,,Active,13,0,377
CUST1802,Basic,Organic,29,6/17/2022,,Active,26,0,754
CUST1803,Basic,Organic,29,2/4/2023,,Active,13,0,377
CUST1804,Pro,Organic,79,9/27/2022,5/25/2023,Churned,8,0,632
CUST1805,Enterprise,Direct Sales,199,6/14/2023,,Active,25,0,4975
CUST1806,Pro,Organic,79,12/12/2023,,Active,15,0,1185
CUST1807,Basic,Free Trial,29,10/27/2023,,Active,14,1,406
CUST1808,Basic,Organic,29,2/27/2023,5/28/2023,Churned,3,0,87
CUST1809,Pro,Free Trial,79,7/6/2022,11/3/2022,Churned,4,1,316
CUST1810,Pro,Organic,79,10/15/2023,,Active,20,0,1580
CUST1811,Pro,Organic,79,10/6/2022,,Active,21,0,1659
CUST1812,Basic,Free Trial,29,7/12/2022,12/9/2022,Churned,5,1,145
CUST1813,Basic,Organic,29,2/20/2022,,Active,6,0,174
CUST1814,Basic,Free Trial,29,7/10/2022,,Active,15,1,435
CUST1815,Pro,Referral,79,10/3/2022,12/27/2023,Churned,15,0,1185
CUST1816,Pro,Organic,79,1/9/2022,6/8/2022,Churned,5,0,395
CUST1817,Basic,Paid Ad,29,1/16/2022,,Active,16,0,464
CUST1818,Basic,Paid Ad,29,3/7/2023,6/29/2024,Churned,16,0,464
CUST1819,Enterprise,Organic,199,1/16/2023,,Active,7,0,1393
CUST1820,Basic,Organic,29,12/5/2022,5/4/2023,Churned,5,0,145
CUST1821,Basic,Direct Sales,29,2/27/2022,3/24/2023,Churned,13,0,377
CUST1822,Basic,Paid Ad,29,3/15/2022,,Active,11,0,319
CUST1823,Pro,Organic,79,7/16/2022,,Active,14,0,1106
CUST1824,Basic,Paid Ad,29,1/26/2023,,Active,9,0,261
CUST1825,Pro,Direct Sales,79,9/12/2022,,Active,20,0,1580
CUST1826,Pro,Paid Ad,79,9/11/2022,,Active,7,0,553
CUST1827,Pro,Organic,79,7/23/2022,,Active,30,0,2370
CUST1828,Basic,Organic,29,4/7/2022,,Active,12,0,348
CUST1829,Basic,Paid Ad,29,4/30/2023,2/24/2024,Churned,10,0,290
CUST1830,Pro,Direct Sales,79,11/27/2022,1/26/2023,Churned,2,0,158
CUST1831,Pro,Paid Ad,79,7/17/2023,,Active,14,0,1106
CUST1832,Basic,Organic,29,5/8/2023,,Active,12,0,348
CUST1833,Pro,Paid Ad,79,1/5/2023,,Active,27,0,2133
CUST1834,Pro,Organic,79,8/12/2022,,Active,13,0,1027
CUST1835,Basic,Paid Ad,29,10/11/2023,,Active,6,0,174
CUST1836,Basic,Organic,29,6/21/2022,,Active,24,0,696
CUST1837,Pro,Organic,79,5/3/2022,,Active,13,0,1027
CUST1838,Pro,Organic,79,1/10/2022,,Active,24,0,1896
CUST1839,Basic,Paid Ad,29,12/9/2023,,Active,25,0,725
CUST1840,Pro,Paid Ad,79,6/8/2022,,Active,8,0,632
CUST1841,Pro,Organic,79,9/12/2022,12/11/2022,Churned,3,0,237
CUST1842,Pro,Organic,79,12/4/2023,,Active,30,0,2370
CUST1843,Pro,Referral,79,10/3/2023,9/27/2024,Churned,12,0,948
CUST1844,Enterprise,Paid Ad,199,10/23/2023,,Active,23,0,4577
CUST1845,Basic,Organic,29,4/20/2022,12/16/2022,Churned,8,0,232
CUST1846,Pro,Paid Ad,79,11/21/2022,,Active,26,0,2054
CUST1847,Pro,Organic,79,12/22/2022,,Active,20,0,1580
CUST1848,Basic,Organic,29,7/17/2022,8/11/2023,Churned,13,0,377
CUST1849,Enterprise,Referral,199,1/2/2023,,Active,14,0,2786
CUST1850,Enterprise,Organic,199,2/10/2022,,Active,20,0,3980
CUST1851,Pro,Referral,79,7/27/2023,,Active,28,0,2212
CUST1852,Basic,Free Trial,29,5/17/2023,11/13/2023,Churned,6,1,174
CUST1853,Enterprise,Free Trial,199,7/11/2023,,Active,29,1,5771
CUST1854,Pro,Organic,79,4/25/2023,,Active,25,0,1975
CUST1855,Basic,Direct Sales,29,7/22/2023,12/13/2024,Churned,17,0,493
CUST1856,Basic,Referral,29,6/8/2022,,Active,14,0,406
CUST1857,Pro,Referral,79,7/9/2023,,Active,6,0,474
CUST1858,Enterprise,Paid Ad,199,10/16/2023,,Active,29,0,5771
CUST1859,Basic,Organic,29,7/9/2022,,Active,25,0,725
CUST1860,Basic,Organic,29,1/8/2023,,Active,13,0,377
CUST1861,Basic,Free Trial,29,11/25/2022,,Active,27,1,783
CUST1862,Enterprise,Organic,199,7/6/2023,,Active,12,0,2388
CUST1863,Basic,Direct Sales,29,6/21/2023,,Active,30,0,870
CUST1864,Basic,Organic,29,7/19/2023,5/14/2024,Churned,10,0,290
CUST1865,Basic,Referral,29,11/27/2022,,Active,16,0,464
CUST1866,Basic,Direct Sales,29,4/24/2022,7/23/2022,Churned,3,0,87
CUST1867,Basic,Paid Ad,29,2/14/2022,,Active,10,0,290
CUST1868,Basic,Paid Ad,29,7/2/2022,,Active,12,0,348
CUST1869,Pro,Free Trial,79,4/20/2022,,Active,9,1,711
CUST1870,Pro,Referral,79,2/2/2022,,Active,18,0,1422
CUST1871,Enterprise,Free Trial,199,11/5/2023,,Active,25,1,4975
CUST1872,Pro,Organic,79,12/20/2023,,Active,7,0,553
CUST1873,Basic,Organic,29,1/11/2023,4/11/2023,Churned,3,0,87
CUST1874,Pro,Paid Ad,79,1/14/2022,,Active,12,0,948
CUST1875,Basic,Free Trial,29,11/3/2023,,Active,8,1,232
CUST1876,Enterprise,Direct Sales,199,4/25/2023,,Active,7,0,1393
CUST1877,Basic,Referral,29,1/5/2023,,Active,19,0,551
